pf,m,PKI,DPKI_Lower,DPKI_Upper,DPKI_Mean
0.55,8,0.4447142857142857,0.9738345135767482,0.9797373582510579,0.9767859359139031
0.5666666666666667,8,0.42824338624338626,0.9714748728789083,0.9776470840681556,0.974560978473532
0.5833333333333334,8,0.41177248677248673,0.968584461089553,0.9750706972969493,0.9718275791932511
0.6,8,0.3953015873015873,0.9650652305709112,0.9719132188440548,0.968489224707483
0.6166666666666667,8,0.3788306878306878,0.9608045947131659,0.9680645902123096,0.9644345924627378
0.6333333333333333,8,0.3623597883597884,0.9556736973500604,0.9633978742363849,0.9595357857932226
0.65,8,0.34588888888888886,0.9495255219084773,0.9577673095111656,0.9536464157098214
0.6666666666666666,8,0.32941798941798944,0.9421928379887134,0.9510062035544395,0.9465995207715765
0.6833333333333333,8,0.3129470899470899,0.933485983707526,0.9429246486371459,0.9382053161723359
0.7,8,0.2964761904761905,0.9231904818726991,0.933307044004852,0.9282487629387756
0.7166666666666667,8,0.280005291005291,0.9110644874694686,0.9219094083295983,0.9164869478995334
0.7333333333333333,8,0.26353439153439157,0.8968360635998567,0.9084564660976282,0.9026462648487424
0.75,8,0.24706349206349207,0.8802002833929059,0.8926384907886418,0.8864193870907738
0.7666666666666666,8,0.23059259259259265,0.8608161568870147,0.8741078857460916,0.8674620213165531
0.7833333333333333,8,0.21412169312169313,0.8383033849172613,0.852475480133413,0.8453894325253372
0.8,8,0.1976507936507936,0.812238947322583,0.8273065116161925,0.8197727294693877
0.8166666666666667,8,0.1811798941798942,0.7821535416076137,0.7981162581174039,0.7901348998625088
0.8333333333333334,8,0.16470899470899467,0.7475279030194503,0.764365265694461,0.7559465843569556
0.85,8,0.14823809523809525,0.7077890627121903,0.7254540934013303,0.7166215780567603
0.8666666666666667,8,0.13176719576719573,0.6623066473775328,0.6807174488205785,0.6715120480990556
0.8833333333333333,8,0.11529629629629633,0.6103894136783566,0.6294174975186867,0.6199034555985217
0.9,8,0.0988253968253968,0.5512823971247228,0.570735942902488,0.5610091700136054
0.9166666666666666,8,0.08235449735449739,0.4841654776946251,0.5037640498188148,0.49396476375672
0.9333333333333333,8,0.06588359788359786,0.40815524406026743,0.4274887052080268,0.4178219746341471
0.95,8,0.04941269841269846,0.32231528104446777,0.3407693658853797,0.33154232346492374
0.9666666666666667,8,0.03294179894179893,0.225692397870372,0.2422883501126528,0.2339903739915124
0.9833333333333333,8,0.01647089947089952,0.11746846465854482,0.1303847792586856,0.12392662195861522
1.0,8,0.0,0.0,0.0,0.0
0.0,9,0.9882539682539683,0.9826542470435944,0.98741378016729,0.9850340136054422
0.016666666666666666,9,0.9717830687830687,0.9826542470435943,0.9874137801672899,0.9850340136054421
0.03333333333333333,9,0.9553121693121693,0.9826542470435404,0.9874137801672438,0.9850340136053921
