m,pf,PKI,DPKI_Mal_Lower,DPKI_Mal_Upper
8,0.14714714714714713,0.7355098691153295,0.8467073590823166,0.8236252747199214
8,0.14814814814814814,0.7345795219839201,0.84624524292781,0.8231618187152497
8,0.14914914914914915,0.7336493324850306,0.8457768369763774,0.822692291196584
8,0.15015015015015015,0.7327193006186609,0.8453021015838035,0.8222166540177217
8,0.15115115115115116,0.7317894263848107,0.8448209975335477,0.821734869445978
8,0.15215215215215216,0.7308597097834804,0.8443334860409111,0.821246900166201
8,0.15315315315315314,0.7299301508146697,0.8438395287571137,0.8207527092847029
8,0.15415415415415415,0.7290007494783788,0.8433390877732991,0.8202522603331193
8,0.15515515515515516,0.7280715057746076,0.8428321256244523,0.8197455172721861
8,0.15615615615615616,0.7271424197033561,0.842318605293239,0.8192324444954407
8,0.15715715715715717,0.7262134912646244,0.8417984902137693,0.8187130068328485
8,0.15815815815815815,0.7252847204584124,0.841271744275274,0.8181871695543459
8,0.15915915915915915,0.7243561072847201,0.840738331825709,0.8176548983733156
8,0.16016016016016016,0.7234276517435476,0.8401982176752804,0.817116159449981
8,0.16116116116116116,0.7224993538348947,0.8396513670998874,0.8165709193947266
8,0.16216216216216217,0.7215712135587615,0.8390977458444969,0.8160191452713478
8,0.16316316316316315,0.7206432309151483,0.8385373201264298,0.8154608046002189
8,0.16416416416416416,0.7197154059040545,0.8379700566385816,0.8148958653613946
8,0.16516516516516516,0.7187877385254806,0.837395922552561,0.8143242959976343
8,0.16616616616616617,0.7178602287794263,0.8368148855217548,0.8137460654173561
8,0.16716716716716717,0.7169328766658918,0.836226913684321,0.8131611429975178
8,0.16816816816816815,0.716005682184877,0.8356319756661017,0.8125694985864249
8,0.16916916916916916,0.715078645336382,0.8350300405834677,0.8119711025064689
8,0.17017017017017017,0.7141517661204067,0.834421078046087,0.811365925556794
8,0.17117117117117117,0.713225044536951,0.8338050581596204,0.8107539390158945
8,0.17217217217217218,0.7122984805860152,0.8331819515283491,0.8101351146441432
8,0.17317317317317318,0.711372074267599,0.8325517292577218,0.8095094246862454
8,0.17417417417417416,0.7104458255817026,0.8319143629568393,0.8088768418736298
8,0.17517517517517517,0.7095197345283258,0.8312698247408634,0.8082373394267693
8,0.17617617617617617,0.708593801107469,0.8306180872333557,0.8075908910574308
8,0.17717717717717718,0.7076680253191316,0.8299591235685505,0.8069374709708643
8,0.1781781781781782,0.706742407163314,0.82929290739355,0.806277053867915
8,0.17917917917917917,0.7058169466400163,0.8286194128704596,0.8056096149470781
8,0.18018018018018017,0.7048916437492382,0.8279386146784496,0.8049351299064831
8,0.18118118118118118,0.7039664984909798,0.827250488015749,0.8042535749458112
8,0.18218218218218218,0.7030415108652411,0.8265550086015752,0.8035649267681533
8,0.1831831831831832,0.7021166808720223,0.8258521526779908,0.8028691625817943
8,0.1841841841841842,0.701192008511323,0.8251418970116987,0.8021662601019405
8,0.18518518518518517,0.7002674937831436,0.8244242188957727,0.8014561975523828
8,0.18618618618618618,0.6993431366874838,0.8236990961513108,0.8007389536670877
8,0.1871871871871872,0.6984189372243438,0.8229665071290422,0.8000145076917404
