epsilon,model,requestIndex,kind,onChain,crossDomain,arrivalOffsetMs,arrivalWallMs,finishWallMs,latencyMs,queueMs,serviceMs,workerId,chainReads,verifiedCertificateSteps,proofNodes,stageTimingsJson,chainTxCount,chainBlockNumbers,chainTxHashes
0,DPKI,0,intra-off-chain,false,false,0,9009.104300022125,9076.271300017834,67.16699999570847,0,67.16699999570847,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.5049999952316284,""dpkiMptProofHttpQuery"":11.863600015640259,""dpkiMptProofSignerCertVerify"":10.973400056362152,""dpkiMptProofResponseVerify"":0.7669999599456787,""dpkiChainRootRead"":2.9966999888420105,""dpkiMptVerify"":0.8920000195503235,""dpkiOpenSslVerifyCert"":9.983500003814697,""dpkiOffchainAssertionSign"":12.385200023651123,""dpkiOffchainAssertionVerify"":10.30950003862381,""dpkiAuthSignature"":5.1331000328063965}",0,,
0,DPKI,1,intra-off-chain,false,false,2500.0784290630327,11509.182729085158,11570.951829095553,61.76910001039505,0,61.76910001039505,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":4.200399994850159,""dpkiMptProofHttpQuery"":5.293600022792816,""dpkiMptProofSignerCertVerify"":10.013700008392334,""dpkiMptProofResponseVerify"":0.5521000027656555,""dpkiChainRootRead"":2.6967000365257263,""dpkiMptVerify"":0.592199981212616,""dpkiOpenSslVerifyCert"":12.722699999809265,""dpkiOffchainAssertionSign"":12.90829998254776,""dpkiOffchainAssertionVerify"":9.45550000667572,""dpkiAuthSignature"":2.8621000051498413}",0,,
0,DPKI,2,intra-off-chain,false,false,3806.828966528641,12815.933266550766,12870.827666551339,54.894400000572205,0,54.894400000572205,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.26340001821517944,""dpkiMptProofHttpQuery"":6.646600008010864,""dpkiMptProofSignerCertVerify"":10.116099953651428,""dpkiMptProofResponseVerify"":0.5763999819755554,""dpkiChainRootRead"":1.868499994277954,""dpkiMptVerify"":0.5591999888420105,""dpkiOpenSslVerifyCert"":10.113600015640259,""dpkiOffchainAssertionSign"":11.74889999628067,""dpkiOffchainAssertionVerify"":9.455599963665009,""dpkiAuthSignature"":3.115000009536743}",0,,
0,DPKI,3,intra-off-chain,false,false,8507.326962665093,17516.43126268722,17569.46466268636,53.03339999914169,0,53.03339999914169,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":1.0976999998092651,""dpkiMptProofHttpQuery"":5.452099978923798,""dpkiMptProofSignerCertVerify"":9.450200021266937,""dpkiMptProofResponseVerify"":0.4717000126838684,""dpkiChainRootRead"":2.170199990272522,""dpkiMptVerify"":0.5776999592781067,""dpkiOpenSslVerifyCert"":10.133599996566772,""dpkiOffchainAssertionSign"":11.608399987220764,""dpkiOffchainAssertionVerify"":8.763300001621246,""dpkiAuthSignature"":2.7709999680519104}",0,,
0,DPKI,4,intra-off-chain,false,false,8624.041429037045,17633.14572905917,17681.662329012346,48.51659995317459,0,48.51659995317459,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.9538999795913696,""dpkiMptProofHttpQuery"":3.1110000014305115,""dpkiMptProofSignerCertVerify"":9.079099953174591,""dpkiMptProofResponseVerify"":0.5347999930381775,""dpkiChainRootRead"":2.177299976348877,""dpkiMptVerify"":0.5170000195503235,""dpkiOpenSslVerifyCert"":9.169700026512146,""dpkiOffchainAssertionSign"":11.236699998378754,""dpkiOffchainAssertionVerify"":8.889100015163422,""dpkiAuthSignature"":2.3944000005722046}",0,,
0,DPKI,5,intra-off-chain,false,false,10912.537465268722,19921.64176529085,19974.797565335386,53.15580004453659,0,53.15580004453659,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.6191999912261963,""dpkiMptProofHttpQuery"":7.577600002288818,""dpkiMptProofSignerCertVerify"":9.265500009059906,""dpkiMptProofResponseVerify"":0.4366999864578247,""dpkiChainRootRead"":2.1007999777793884,""dpkiMptVerify"":0.5496000051498413,""dpkiOpenSslVerifyCert"":9.284200012683868,""dpkiOffchainAssertionSign"":11.606599986553192,""dpkiOffchainAssertionVerify"":8.46230000257492,""dpkiAuthSignature"":2.5950000286102295}",0,,
0,DPKI,6,intra-off-chain,false,false,14635.707907722513,23644.81220774464,23707.435107753794,62.62290000915527,0,62.62290000915527,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.11140000820159912,""dpkiMptProofHttpQuery"":15.298600018024445,""dpkiMptProofSignerCertVerify"":9.470600008964539,""dpkiMptProofResponseVerify"":0.4622000455856323,""dpkiChainRootRead"":2.2810999751091003,""dpkiMptVerify"":0.5347000360488892,""dpkiOpenSslVerifyCert"":9.631999969482422,""dpkiOffchainAssertionSign"":12.286300003528595,""dpkiOffchainAssertionVerify"":9.828199982643127,""dpkiAuthSignature"":2.2942000031471252}",0,,
0,DPKI,7,intra-off-chain,false,false,15317.160230498439,24326.264530520566,24381.218730490335,54.954199969768524,0,54.954199969768524,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":1.1230000257492065,""dpkiMptProofHttpQuery"":6.6735000014305115,""dpkiMptProofSignerCertVerify"":10.029500007629395,""dpkiMptProofResponseVerify"":0.5415999889373779,""dpkiChainRootRead"":2.195800006389618,""dpkiMptVerify"":0.5144000053405762,""dpkiOpenSslVerifyCert"":9.722299993038177,""dpkiOffchainAssertionSign"":11.883700013160706,""dpkiOffchainAssertionVerify"":9.443800032138824,""dpkiAuthSignature"":2.365400016307831}",0,,
0,DPKI,8,intra-off-chain,false,false,15399.140834226628,24408.245134248755,24460.645134284518,52.40000003576279,0,52.40000003576279,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.1525999903678894,""dpkiMptProofHttpQuery"":5.580899953842163,""dpkiMptProofSignerCertVerify"":10.111200034618378,""dpkiMptProofResponseVerify"":0.6129999756813049,""dpkiChainRootRead"":2.1072999835014343,""dpkiMptVerify"":0.48809999227523804,""dpkiOpenSslVerifyCert"":9.66210001707077,""dpkiOffchainAssertionSign"":11.542699992656708,""dpkiOffchainAssertionVerify"":8.986699998378754,""dpkiAuthSignature"":2.53329998254776}",0,,
0,DPKI,9,intra-off-chain,false,false,16426.12685501428,25435.231155036407,25487.623555062728,52.39240002632141,0,52.39240002632141,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.5741999745368958,""dpkiMptProofHttpQuery"":5.332800030708313,""dpkiMptProofSignerCertVerify"":9.589800000190735,""dpkiMptProofResponseVerify"":0.510699987411499,""dpkiChainRootRead"":2.424500048160553,""dpkiMptVerify"":0.5121000409126282,""dpkiOpenSslVerifyCert"":10.001699984073639,""dpkiOffchainAssertionSign"":11.69539999961853,""dpkiOffchainAssertionVerify"":9.037199974060059,""dpkiAuthSignature"":2.1585999727249146}",0,,
0,DPKI,10,intra-off-chain,false,false,16638.8437040987,25647.948004120826,25700.698404127597,52.75040000677109,0,52.75040000677109,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.3536999821662903,""dpkiMptProofHttpQuery"":6.089399993419647,""dpkiMptProofSignerCertVerify"":9.829199969768524,""dpkiMptProofResponseVerify"":0.48669999837875366,""dpkiChainRootRead"":2.0436999797821045,""dpkiMptVerify"":0.4916999936103821,""dpkiOpenSslVerifyCert"":9.278200030326843,""dpkiOffchainAssertionSign"":11.780700027942657,""dpkiOffchainAssertionVerify"":9.344500005245209,""dpkiAuthSignature"":2.592199981212616}",0,,
0,DPKI,11,intra-off-chain,false,false,20457.88571598142,29466.990016003547,29522.621716042457,55.63170003890991,0,55.63170003890991,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.6168000102043152,""dpkiMptProofHttpQuery"":8.016300022602081,""dpkiMptProofSignerCertVerify"":10.125,""dpkiMptProofResponseVerify"":0.4633999466896057,""dpkiChainRootRead"":2.154900014400482,""dpkiMptVerify"":0.4753999710083008,""dpkiOpenSslVerifyCert"":9.369799971580505,""dpkiOffchainAssertionSign"":11.900600016117096,""dpkiOffchainAssertionVerify"":9.559200048446655,""dpkiAuthSignature"":2.3094000220298767}",0,,
0,DPKI,12,intra-off-chain,false,false,22897.303164980636,31906.40746500276,31957.20256497644,50.79509997367859,0,50.79509997367859,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.7496999502182007,""dpkiMptProofHttpQuery"":4.986100018024445,""dpkiMptProofSignerCertVerify"":9.326200008392334,""dpkiMptProofResponseVerify"":0.5115000009536743,""dpkiChainRootRead"":2.1576000452041626,""dpkiMptVerify"":0.530500054359436,""dpkiOpenSslVerifyCert"":9.319200038909912,""dpkiOffchainAssertionSign"":11.708899974822998,""dpkiOffchainAssertionVerify"":8.838100016117096,""dpkiAuthSignature"":2.268899977207184}",0,,
0,DPKI,13,intra-off-chain,false,false,31510.471094865447,40519.57539488757,40568.36759491647,48.79220002889633,0,48.79220002889633,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.16339999437332153,""dpkiMptProofHttpQuery"":3.619700014591217,""dpkiMptProofSignerCertVerify"":9.031499981880188,""dpkiMptProofResponseVerify"":0.4075000286102295,""dpkiChainRootRead"":2.115499973297119,""dpkiMptVerify"":0.454800009727478,""dpkiOpenSslVerifyCert"":9.45660001039505,""dpkiOffchainAssertionSign"":12.283700048923492,""dpkiOffchainAssertionVerify"":8.842299997806549,""dpkiAuthSignature"":2.005400002002716}",0,,
0,DPKI,14,intra-off-chain,false,false,33417.49699779905,42426.60129782117,42480.19089784778,53.58960002660751,0,53.58960002660751,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.7972999811172485,""dpkiMptProofHttpQuery"":5.487200021743774,""dpkiMptProofSignerCertVerify"":9.528900027275085,""dpkiMptProofResponseVerify"":0.48889994621276855,""dpkiChainRootRead"":2.3111000061035156,""dpkiMptVerify"":0.47930002212524414,""dpkiOpenSslVerifyCert"":8.987800002098083,""dpkiOffchainAssertionSign"":12.755600035190582,""dpkiOffchainAssertionVerify"":10.274300038814545,""dpkiAuthSignature"":2.0760000348091125}",0,,
0,DPKI,15,intra-off-chain,false,false,36821.8255418698,45830.92984189193,45885.932341889544,55.002499997615814,0,55.002499997615814,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":1.7301999926567078,""dpkiMptProofHttpQuery"":9.131900012493134,""dpkiMptProofSignerCertVerify"":9.41540002822876,""dpkiMptProofResponseVerify"":0.47850000858306885,""dpkiChainRootRead"":2.079599976539612,""dpkiMptVerify"":0.40549999475479126,""dpkiOpenSslVerifyCert"":9.239600002765656,""dpkiOffchainAssertionSign"":11.32339996099472,""dpkiOffchainAssertionVerify"":8.839699983596802,""dpkiAuthSignature"":1.9733999967575073}",0,,
0,DPKI,16,intra-off-chain,false,false,40405.2669119729,49414.37121199503,49469.045111943626,54.673899948596954,0,54.673899948596954,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":2.5579999685287476,""dpkiMptProofHttpQuery"":7.095299959182739,""dpkiMptProofSignerCertVerify"":9.422399997711182,""dpkiMptProofResponseVerify"":0.48339998722076416,""dpkiChainRootRead"":1.926900029182434,""dpkiMptVerify"":0.4074000120162964,""dpkiOpenSslVerifyCert"":9.424599945545197,""dpkiOffchainAssertionSign"":11.993000030517578,""dpkiOffchainAssertionVerify"":8.901800036430359,""dpkiAuthSignature"":1.9890000224113464}",0,,
0,DPKI,17,intra-off-chain,false,false,43965.08613028936,52974.190430311486,53021.02083030157,46.83039999008179,0,46.83039999008179,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.269599974155426,""dpkiMptProofHttpQuery"":3.355399966239929,""dpkiMptProofSignerCertVerify"":9.178600013256073,""dpkiMptProofResponseVerify"":0.43699997663497925,""dpkiChainRootRead"":2.025099992752075,""dpkiMptVerify"":0.41870003938674927,""dpkiOpenSslVerifyCert"":9.174000024795532,""dpkiOffchainAssertionSign"":11.154100000858307,""dpkiOffchainAssertionVerify"":8.456200003623962,""dpkiAuthSignature"":1.9468000531196594}",0,,
0,DPKI,18,intra-off-chain,false,false,44869.65372087876,53878.75802090089,53948.84492089669,70.08689999580383,0,70.08689999580383,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.7738999724388123,""dpkiMptProofHttpQuery"":24.009299993515015,""dpkiMptProofSignerCertVerify"":9.890100002288818,""dpkiMptProofResponseVerify"":0.4758000373840332,""dpkiChainRootRead"":2.0026999711990356,""dpkiMptVerify"":0.42570000886917114,""dpkiOpenSslVerifyCert"":9.354900002479553,""dpkiOffchainAssertionSign"":11.771299958229065,""dpkiOffchainAssertionVerify"":8.851700007915497,""dpkiAuthSignature"":2.1321000456809998}",0,,
0,DPKI,19,intra-off-chain,false,false,50200.32683634763,59209.431136369756,59264.55543637281,55.12430000305176,0,55.12430000305176,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.8631000518798828,""dpkiMptProofHttpQuery"":7.428799986839294,""dpkiMptProofSignerCertVerify"":10.031000018119812,""dpkiMptProofResponseVerify"":0.4422999620437622,""dpkiChainRootRead"":2.055799961090088,""dpkiMptVerify"":0.45419996976852417,""dpkiOpenSslVerifyCert"":9.749599993228912,""dpkiOffchainAssertionSign"":12.119599997997284,""dpkiOffchainAssertionVerify"":9.290000021457672,""dpkiAuthSignature"":2.2073999643325806}",0,,
0,DPKI,20,intra-off-chain,false,false,52395.009623912425,61404.11392393455,61455.55992391452,51.44599997997284,0,51.44599997997284,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.8830999732017517,""dpkiMptProofHttpQuery"":4.483799993991852,""dpkiMptProofSignerCertVerify"":9.284300029277802,""dpkiMptProofResponseVerify"":0.42729997634887695,""dpkiChainRootRead"":2.070900022983551,""dpkiMptVerify"":0.4073999524116516,""dpkiOpenSslVerifyCert"":9.89139997959137,""dpkiOffchainAssertionSign"":12.3439000248909,""dpkiOffchainAssertionVerify"":9.292999982833862,""dpkiAuthSignature"":1.9627000093460083}",0,,
0,DPKI,21,intra-off-chain,false,false,56135.69530363843,65144.799603660555,65207.45850368306,62.658900022506714,0,62.658900022506714,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.9510999917984009,""dpkiMptProofHttpQuery"":16.648499965667725,""dpkiMptProofSignerCertVerify"":9.433600008487701,""dpkiMptProofResponseVerify"":0.4333999752998352,""dpkiChainRootRead"":2.0938000082969666,""dpkiMptVerify"":0.40209996700286865,""dpkiOpenSslVerifyCert"":9.678300023078918,""dpkiOffchainAssertionSign"":11.756099998950958,""dpkiOffchainAssertionVerify"":8.89079999923706,""dpkiAuthSignature"":1.9942999482154846}",0,,
0,DPKI,22,intra-off-chain,false,false,57619.50608019751,66628.61038021964,66685.0605801813,56.45019996166229,0,56.45019996166229,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.17979997396469116,""dpkiMptProofHttpQuery"":3.9637999534606934,""dpkiMptProofSignerCertVerify"":9.363300025463104,""dpkiMptProofResponseVerify"":0.453499972820282,""dpkiChainRootRead"":2.1068000197410583,""dpkiMptVerify"":0.42970001697540283,""dpkiOpenSslVerifyCert"":12.276800036430359,""dpkiOffchainAssertionSign"":13.672400057315826,""dpkiOffchainAssertionVerify"":11.384900033473969,""dpkiAuthSignature"":2.199899971485138}",0,,
0,DPKI,23,intra-off-chain,false,false,58893.95440198881,67903.05870201094,67964.28550197584,61.226799964904785,0,61.226799964904785,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":1.4150000214576721,""dpkiMptProofHttpQuery"":3.2925000190734863,""dpkiMptProofSignerCertVerify"":11.594999969005585,""dpkiMptProofResponseVerify"":0.6222999691963196,""dpkiChainRootRead"":2.4827999472618103,""dpkiMptVerify"":0.42649996280670166,""dpkiOpenSslVerifyCert"":10.788199961185455,""dpkiOffchainAssertionSign"":18.305499970912933,""dpkiOffchainAssertionVerify"":9.493600010871887,""dpkiAuthSignature"":2.3894999623298645}",0,,
0,DPKI,24,intra-off-chain,false,false,62775.591697137716,71784.69599715984,71838.34759716308,53.65160000324249,0,53.65160000324249,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":2.5443000197410583,""dpkiMptProofHttpQuery"":4.482100009918213,""dpkiMptProofSignerCertVerify"":9.898400008678436,""dpkiMptProofResponseVerify"":0.5942000150680542,""dpkiChainRootRead"":3.487500011920929,""dpkiMptVerify"":0.4221000075340271,""dpkiOpenSslVerifyCert"":9.527700006961823,""dpkiOffchainAssertionSign"":11.371200025081635,""dpkiOffchainAssertionVerify"":8.740799963474274,""dpkiAuthSignature"":2.163800001144409}",0,,
0,DPKI,25,intra-off-chain,false,false,62814.16966998058,71823.27397000272,71888.13579718387,64.8618271811647,15.073627160374599,49.7882000207901,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.29189997911453247,""dpkiMptProofHttpQuery"":3.189999997615814,""dpkiMptProofSignerCertVerify"":9.680399954319,""dpkiMptProofResponseVerify"":0.453499972820282,""dpkiChainRootRead"":2.220200002193451,""dpkiMptVerify"":0.4277999997138977,""dpkiOpenSslVerifyCert"":9.585900008678436,""dpkiOffchainAssertionSign"":12.071599960327148,""dpkiOffchainAssertionVerify"":9.261500000953674,""dpkiAuthSignature"":2.1237000226974487}",0,,
0,DPKI,26,intra-off-chain,false,false,63588.889257058276,72597.9935570804,72648.58675710834,50.59320002794266,0,50.59320002794266,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.9610999822616577,""dpkiMptProofHttpQuery"":4.470600008964539,""dpkiMptProofSignerCertVerify"":9.287400007247925,""dpkiMptProofResponseVerify"":0.4366000294685364,""dpkiChainRootRead"":1.897100031375885,""dpkiMptVerify"":0.4072999954223633,""dpkiOpenSslVerifyCert"":10.420199990272522,""dpkiOffchainAssertionSign"":11.535399973392487,""dpkiOffchainAssertionVerify"":8.89190000295639,""dpkiAuthSignature"":1.903600037097931}",0,,
0,DPKI,27,intra-off-chain,false,false,64652.58590689078,73661.6902069129,73713.72860690727,52.03839999437332,0,52.03839999437332,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.10460001230239868,""dpkiMptProofHttpQuery"":7.309100031852722,""dpkiMptProofSignerCertVerify"":9.255400002002716,""dpkiMptProofResponseVerify"":0.42809998989105225,""dpkiChainRootRead"":2.3413000106811523,""dpkiMptVerify"":0.4183000326156616,""dpkiOpenSslVerifyCert"":9.464800000190735,""dpkiOffchainAssertionSign"":11.654900014400482,""dpkiOffchainAssertionVerify"":8.710200011730194,""dpkiAuthSignature"":1.9758999943733215}",0,,
0,DPKI,28,intra-off-chain,false,false,65984.61577753533,74993.72007755746,75061.44297753085,67.72289997339249,0,67.72289997339249,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.5618000030517578,""dpkiMptProofHttpQuery"":18.43620002269745,""dpkiMptProofSignerCertVerify"":9.725600004196167,""dpkiMptProofResponseVerify"":0.4156000018119812,""dpkiChainRootRead"":2.095099985599518,""dpkiMptVerify"":0.40570002794265747,""dpkiOpenSslVerifyCert"":10.606800019741058,""dpkiOffchainAssertionSign"":12.896899998188019,""dpkiOffchainAssertionVerify"":10.04529994726181,""dpkiAuthSignature"":2.1111000180244446}",0,,
0,DPKI,29,intra-off-chain,false,false,68533.00217787483,77542.10647789696,77592.25717792967,50.15070003271103,0,50.15070003271103,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.5667999982833862,""dpkiMptProofHttpQuery"":2.9842000007629395,""dpkiMptProofSignerCertVerify"":9.994500041007996,""dpkiMptProofResponseVerify"":0.44269996881484985,""dpkiChainRootRead"":2.2491000294685364,""dpkiMptVerify"":0.4106000065803528,""dpkiOpenSslVerifyCert"":9.3264000415802,""dpkiOffchainAssertionSign"":12.137500047683716,""dpkiOffchainAssertionVerify"":9.588100016117096,""dpkiAuthSignature"":2.056600034236908}",0,,
0,DPKI,30,intra-off-chain,false,false,72634.114804096,81643.21910411812,81715.13610411383,71.91699999570847,0,71.91699999570847,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":3.051100015640259,""dpkiMptProofHttpQuery"":22.66100001335144,""dpkiMptProofSignerCertVerify"":9.70090001821518,""dpkiMptProofResponseVerify"":0.479699969291687,""dpkiChainRootRead"":2.766200006008148,""dpkiMptVerify"":0.44120001792907715,""dpkiOpenSslVerifyCert"":10.10400003194809,""dpkiOffchainAssertionSign"":11.883599996566772,""dpkiOffchainAssertionVerify"":8.438899993896484,""dpkiAuthSignature"":2.001300036907196}",0,,
0,DPKI,31,intra-off-chain,false,false,74046.39679977515,83055.50109979727,83107.42759976008,51.9264999628067,0,51.9264999628067,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.33490002155303955,""dpkiMptProofHttpQuery"":6.564900040626526,""dpkiMptProofSignerCertVerify"":9.649900019168854,""dpkiMptProofResponseVerify"":0.44279998540878296,""dpkiChainRootRead"":1.988099992275238,""dpkiMptVerify"":0.41200000047683716,""dpkiOpenSslVerifyCert"":9.584899961948395,""dpkiOffchainAssertionSign"":11.709800004959106,""dpkiOffchainAssertionVerify"":8.834100008010864,""dpkiAuthSignature"":1.8885999917984009}",0,,
0,DPKI,32,intra-off-chain,false,false,74486.8293656437,83495.93366566583,83546.96246567651,51.02880001068115,0,51.02880001068115,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":1.44760000705719,""dpkiMptProofHttpQuery"":4.467799961566925,""dpkiMptProofSignerCertVerify"":9.103999972343445,""dpkiMptProofResponseVerify"":0.4599999785423279,""dpkiChainRootRead"":2.083400011062622,""dpkiMptVerify"":0.4272000193595886,""dpkiOpenSslVerifyCert"":9.711499989032745,""dpkiOffchainAssertionSign"":11.631399989128113,""dpkiOffchainAssertionVerify"":9.334200024604797,""dpkiAuthSignature"":1.9733999967575073}",0,,
0,DPKI,33,intra-off-chain,false,false,74895.76562561607,83904.8699256382,83954.29192568874,49.42200005054474,0,49.42200005054474,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":1.5118000507354736,""dpkiMptProofHttpQuery"":2.7491000294685364,""dpkiMptProofSignerCertVerify"":9.44300001859665,""dpkiMptProofResponseVerify"":0.40689998865127563,""dpkiChainRootRead"":1.9211999773979187,""dpkiMptVerify"":0.38830000162124634,""dpkiOpenSslVerifyCert"":9.883400022983551,""dpkiOffchainAssertionSign"":11.382099986076355,""dpkiOffchainAssertionVerify"":9.176800012588501,""dpkiAuthSignature"":2.0342000126838684}",0,,
0,DPKI,34,intra-off-chain,false,false,75543.83456901842,84552.93886904055,84630.43146900469,77.49259996414185,0,77.49259996414185,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":3.2050999999046326,""dpkiMptProofHttpQuery"":29.526700019836426,""dpkiMptProofSignerCertVerify"":9.540499985218048,""dpkiMptProofResponseVerify"":0.42239999771118164,""dpkiChainRootRead"":1.9661999940872192,""dpkiMptVerify"":0.37800002098083496,""dpkiOpenSslVerifyCert"":9.167400002479553,""dpkiOffchainAssertionSign"":12.015500009059906,""dpkiOffchainAssertionVerify"":9.040600001811981,""dpkiAuthSignature"":1.8176000118255615}",0,,
0,DPKI,35,intra-off-chain,false,false,78017.02542109851,87026.12972112064,87079.44512112503,53.3154000043869,0,53.3154000043869,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":2.9484000205993652,""dpkiMptProofHttpQuery"":5.759500026702881,""dpkiMptProofSignerCertVerify"":9.454500019550323,""dpkiMptProofResponseVerify"":0.5041999816894531,""dpkiChainRootRead"":1.9984999895095825,""dpkiMptVerify"":0.43879997730255127,""dpkiOpenSslVerifyCert"":9.377399981021881,""dpkiOffchainAssertionSign"":11.414099991321564,""dpkiOffchainAssertionVerify"":9.024200022220612,""dpkiAuthSignature"":1.9042999744415283}",0,,
0,DPKI,36,intra-off-chain,false,false,78702.84381917473,87711.94811919685,87759.84611919876,47.89800000190735,0,47.89800000190735,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.414900004863739,""dpkiMptProofHttpQuery"":3.3252000212669373,""dpkiMptProofSignerCertVerify"":8.985899984836578,""dpkiMptProofResponseVerify"":0.4537000060081482,""dpkiChainRootRead"":2.0404000282287598,""dpkiMptVerify"":0.4789999723434448,""dpkiOpenSslVerifyCert"":9.521399974822998,""dpkiOffchainAssertionSign"":11.372099995613098,""dpkiOffchainAssertionVerify"":8.958700001239777,""dpkiAuthSignature"":1.9487000107765198}",0,,
0,DPKI,37,intra-off-chain,false,false,80433.56541306828,89442.6697130904,89498.8777130947,56.208000004291534,0,56.208000004291534,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":1.6776000261306763,""dpkiMptProofHttpQuery"":9.896899998188019,""dpkiMptProofSignerCertVerify"":9.240199983119965,""dpkiMptProofResponseVerify"":0.3855000138282776,""dpkiChainRootRead"":2.1219000220298767,""dpkiMptVerify"":0.3734000325202942,""dpkiOpenSslVerifyCert"":9.801400005817413,""dpkiOffchainAssertionSign"":11.469500005245209,""dpkiOffchainAssertionVerify"":8.958700001239777,""dpkiAuthSignature"":1.9050999879837036}",0,,
0,DPKI,38,intra-off-chain,false,false,89561.97914095051,98571.08344097264,98620.41634101994,49.332900047302246,0,49.332900047302246,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.18199998140335083,""dpkiMptProofHttpQuery"":4.055299997329712,""dpkiMptProofSignerCertVerify"":9.498499989509583,""dpkiMptProofResponseVerify"":0.4878000020980835,""dpkiChainRootRead"":1.9812999963760376,""dpkiMptVerify"":0.3965999484062195,""dpkiOpenSslVerifyCert"":8.917499959468842,""dpkiOffchainAssertionSign"":12.220300018787384,""dpkiOffchainAssertionVerify"":9.34850001335144,""dpkiAuthSignature"":1.885200023651123}",0,,
0,DPKI,39,intra-off-chain,false,false,89607.06644816183,98616.17074818395,98671.86294098027,55.692192796312156,4.245592835985008,51.44659996032715,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":3.0927000045776367,""dpkiMptProofHttpQuery"":3.4702999591827393,""dpkiMptProofSignerCertVerify"":9.779699981212616,""dpkiMptProofResponseVerify"":0.44770002365112305,""dpkiChainRootRead"":1.915499985218048,""dpkiMptVerify"":0.37230002880096436,""dpkiOpenSslVerifyCert"":9.157399952411652,""dpkiOffchainAssertionSign"":12.050800025463104,""dpkiOffchainAssertionVerify"":8.892700016498566,""dpkiAuthSignature"":1.8907000422477722}",0,,
0,DPKI,40,intra-off-chain,false,false,91460.23585663378,100469.3401566559,100517.31895665466,47.97879999876022,0,47.97879999876022,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":1.6341999769210815,""dpkiMptProofHttpQuery"":3.214800000190735,""dpkiMptProofSignerCertVerify"":8.699899971485138,""dpkiMptProofResponseVerify"":0.40640002489089966,""dpkiChainRootRead"":1.9319000244140625,""dpkiMptVerify"":0.41269999742507935,""dpkiOpenSslVerifyCert"":9.143700003623962,""dpkiOffchainAssertionSign"":11.508899986743927,""dpkiOffchainAssertionVerify"":8.853999972343445,""dpkiAuthSignature"":1.7804999947547913}",0,,
0,DPKI,41,intra-off-chain,false,false,100963.37523617892,109972.47953620105,110041.82713624387,69.34760004281998,0,69.34760004281998,0,1,1,65,"{""dpkiOffchainCertTransferHttp"":0.045700013637542725,""dpkiMptProofHttpQuery"":20.64800000190735,""dpkiMptProofSignerCertVerify"":9.549999952316284,""dpkiMptProofResponseVerify"":0.48420000076293945,""dpkiChainRootRead"":1.892300009727478,""dpkiMptVerify"":0.3986000418663025,""dpkiOpenSslVerifyCert"":9.43970000743866,""dpkiOffchainAssertionSign"":11.524399995803833,""dpkiOffchainAssertionVerify"":13.036600053310394,""dpkiAuthSignature"":1.9120000004768372}",0,,
