dataKind,p,DPKI_upper_bound,DPKI_lower_bound,DPKI_experimental,PKI_theory,PKI_experimental,epsilon,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,PKI_rho,runDir,DPKI_upper_theory_pointMeasured,DPKI_lower_theory_pointMeasured,PKI_theory_pointMeasured,PFixed_lambda_total,PFixed_gamma_on_chain,PFixed_q_manage,PFixed_mu,PFixed_lambda_block,PFixed_service_cas,PFixed_pki_mu,PFixed_pki_q_manage,PFixed_pki_mu_scale
plot_curve,0.10231660231660232,0.11300008244099483,0.07730151266125841,0.0989597586028725,0.0873117948739158,0.08709698051700454,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.10424710424710425,0.1134047912532029,0.07754739825552474,0.09920370134404735,0.08747532128618105,0.08729299396479931,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.10617760617760617,0.11381053322870807,0.07779390079133486,0.09944720115516237,0.08763886022315542,0.0874939288455795,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.10810810810810811,0.1142173092987269,0.07804102166360972,0.09969028021112054,0.08780241170202675,0.08769946793849348,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.11003861003861004,0.1146251203944759,0.07828876226727031,0.09993296068682485,0.08796597573998284,0.08790929402268971,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.11196911196911197,0.11503396744717163,0.07853712399723758,0.1001752647571783,0.08812955235421148,0.08812308987731661,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.11389961389961391,0.11544385138803064,0.07878610824843249,0.10041721459708387,0.08829314156190048,0.08834053828152262,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.11583011583011583,0.11585477314826947,0.079035716415776,0.10065883238144456,0.08845674338023768,0.08856132201445614,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.11776061776061776,0.1162667336591047,0.07928594989418908,0.10090014028516334,0.08862035782641083,0.0887851238552656,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.11969111969111969,0.11667973385175283,0.07953681007859269,0.10114116048314321,0.08878398491760778,0.08901162658309944,,,,,,,,,,,,,,,,,,,,,,,,,,,
