epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,DPKI_sim,PKI_sim,PKI_sim_raw,pkiNetworkCompensationSec,pkiNetworkCompensationMs,pkiAuthNetworkSetupMs,pkiOcspNetworkRttMs,pkiAuthCount,pkiOcspCount,pkiCompleted,sourceRun,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,pkiMuCrossExtraCertificateMeasured,calibrationScope
0.3787878787878788,0.116232326259434,0.0866870666396872,0.1149702016205089,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3838383838383838,0.1165174738708862,0.0867877167183508,0.1156873135916232,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3888888888888889,0.1168033397532516,0.0868887494801883,0.1164044255627375,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.393939393939394,0.1170899250784157,0.0869901656882115,0.1171215375338518,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.398989898989899,0.1173772310213857,0.0870919661074656,0.1178386495049661,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4,,,,,0.1143267647999078,0.1177340147259285,0.1136241330999285,0.004109881626,4.109881626,1.48386291,1.40121465,900.0,1980.0,1000.0,epsilon_lambdap30,,,,,,,,,,,
0.4040404040404041,0.1176652587602999,0.0871941515050354,0.1185557614760803,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4090909090909091,0.1179540094764387,0.0872967226500528,0.1192728734471946,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4141414141414142,0.1182434843542351,0.087399680313703,0.1199899854183089,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4191919191919192,0.1185336845812848,0.0875030252692317,0.1207070973894232,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4242424242424242,0.1188246113483568,0.087606758291952,0.1214242093605374,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4292929292929293,0.1191162658494045,0.0877108801592506,0.1221413213316517,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4343434343434343,0.1194086492815755,0.0878153916505957,0.122858433302766,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4393939393939394,0.1197017628452229,0.0879202935475432,0.1235755452738803,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4444444444444445,0.1199956077439156,0.0880255866337439,0.1242926572449946,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4494949494949495,0.1202901851844492,0.0881312716949505,0.1250097692161089,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.45,,,,,0.1173236905001401,0.12537903720357801,0.121079991599828,0.00429904560375,4.29904560375,1.48386291,1.40121465,900.0,2115.0,1000.0,epsilon_lambdap30,,,,,,,,,,,
0.4545454545454546,0.1205854963768569,0.0882373495190246,0.1257268811872231,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4595959595959596,0.1208815425344201,0.0883438208959437,0.1264439931583374,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4646464646464647,0.1211783248736795,0.0884506866178083,0.1271611051294517,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4696969696969697,0.1214758446144457,0.0885579474788491,0.127878217100566,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4747474747474748,0.1217741029798105,0.0886656042754339,0.1285953290716803,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4797979797979798,0.1220731011961577,0.088773657806075,0.1293124410427945,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4848484848484848,0.1223728404931742,0.0888821088714362,0.1300295530139088,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.4898989898989899,0.1226733221038612,0.0889909582743402,0.1307466649850231,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.494949494949495,0.122974547264545,0.0891002068197756,0.1314637769561374,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.5,0.1232765172148886,0.0892098553149044,0.1321808889272517,0.0438320224804506,0.1185361426999419,0.1325699168816116,0.1280817073001116,0.004488209581500001,4.4882095815000005,1.48386291,1.40121465,900.0,2250.0,1000.0,epsilon_lambdap30,,,,,,,,,,,
0.55,0.1002793420685019,0.0694064523116261,0.12646700572591293,0.03939775144253532,0.1004535193998217,0.1288329202602341,0.1241555467009842,0.0046773735592499,4.6773735592499,1.48386291,1.40121465,900.0,2385.0,1000.0,epsilon_lambdap30_extra_0p55_0p60,2.9591594006322444,0.1,0.29876543209876544,0.30733994052296376,20.5352336568779,29.977725523078966,4.0,20.502757066091643,0.5211561750251901,20.948453944573938,per-epsilon+local-ocsp-network-compensation
0.6,0.10324551985093093,0.07073972633569718,0.13238633704587963,0.038469489083483174,0.1034528674992323,0.1353158756376419,0.1304493381006419,0.004866537537,4.866537537,1.48386291,1.40121465,900.0,2520.0,1000.0,epsilon_lambdap30_extra_0p55_0p60,2.9216913765223733,0.1,0.3,0.3223820120647038,19.999762859961322,29.977725523078966,4.0,20.597920203848304,0.5410102501692542,20.904364379686555,per-epsilon+local-ocsp-network-compensation
