dataKind,epsilon,DPKI_upper_bound,DPKI_lower_bound,DPKI_experimental,PKI_theory,PKI_experimental,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,PKI_rho
plot_curve,0.3752508361204013,0.1122287917310589,0.07227576450557549,0.093864188648088,0.1111840324081323,,,,,,,,,,,,,,
plot_curve,0.377257525083612,0.11236049875480981,0.07230652985668484,0.09394269469076977,0.11147169898762267,,,,,,,,,,,,,,
plot_curve,0.3792642140468227,0.11249237069537914,0.07233738518441529,0.09402123812216567,0.11175964050242035,,,,,,,,,,,,,,
plot_curve,0.3812709030100334,0.11262440755276687,0.07236833048876685,0.09409981894227573,0.11204785695252528,,,,,,,,,,,,,,
plot_curve,0.3832775919732441,0.11275660932697301,0.0723993657697395,0.09417843715109994,0.11233634833793754,,,,,,,,,,,,,,
plot_curve,0.38528428093645484,0.11288897601799755,0.07243049102733326,0.09425709274863829,0.11262511465865706,,,,,,,,,,,,,,
plot_curve,0.3872909698996655,0.1130215076258405,0.0724617062615481,0.09433578573489079,0.11291415591468386,,,,,,,,,,,,,,
plot_curve,0.3892976588628762,0.11315420415050186,0.07249301147238406,0.09441451610985743,0.11320347210601794,,,,,,,,,,,,,,
plot_curve,0.3913043478260869,0.11328706559198162,0.0725244066598411,0.09449328387353823,0.11349306323265931,,,,,,,,,,,,,,
plot_curve,0.39331103678929763,0.1134200919502798,0.07255589182391925,0.09457208902593314,0.11378292929460798,,,,,,,,,,,,,,
plot_curve,0.39531772575250834,0.11355328322539639,0.0725874669646185,0.09465093156704223,0.11407307029186392,,,,,,,,,,,,,,
plot_curve,0.397324414715719,0.11368663941733137,0.07261913208193883,0.09472981149686545,0.11436348622442714,,,,,,,,,,,,,,
plot_curve,0.3993311036789297,0.11382016052608478,0.07265088717588028,0.09480872881540282,0.11465417709229765,,,,,,,,,,,,,,
plot_curve,0.4013377926421404,0.11395384655165658,0.07268273224644282,0.09488768352265434,0.11494514289547544,,,,,,,,,,,,,,
plot_curve,0.40334448160535114,0.1140876974940468,0.07271466729362647,0.09496667561861999,0.11523638363396052,,,,,,,,,,,,,,
plot_curve,0.40535117056856185,0.11422171335325543,0.07274669231743121,0.09504570510329981,0.1155278993077529,,,,,,,,,,,,,,
plot_curve,0.40735785953177256,0.11435589412928246,0.07277880731785705,0.09512477197669375,0.11581968991685254,,,,,,,,,,,,,,
plot_curve,0.4093645484949832,0.11449023982212789,0.07281101229490398,0.09520387623880185,0.11611175546125946,,,,,,,,,,,,,,
plot_curve,0.41137123745819393,0.11462475043179174,0.07284330724857202,0.0952830178896241,0.11640409594097367,,,,,,,,,,,,,,
plot_curve,0.41337792642140464,0.114759425958274,0.07287569217886117,0.09536219692916048,0.11669671135599517,,,,,,,,,,,,,,
plot_curve,0.41538461538461535,0.11489426640157466,0.0729081670857714,0.09544141335741102,0.11698960170632396,,,,,,,,,,,,,,
